id,name,host_id,host_name,host_since,host_is_superhost,calculated_host_listings_count,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,availability_365,minimum_nights,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,col_31,col_32,col_33,col_34
45908788,west nash hillside hideaway,347192281,Mike,5/22/20,t,1,t,t,1,District 24,36.1428376477202,-86.85730942,126,2,Entire home/apt,2,1 bath,1,1,$159.00 ,20,1.79,4.95,4.95,4.9,5,5,5,4.8,,,,
45922478,large remodeled home close to downtown!,410279496,Stephen,7/1/21,f,1,t,t,1,District 17,36.14626,-86.76575,344,2,Entire home/apt,10,2 baths,3,5,$363.00 ,129,2.89,4.91,4.81,4.95,4.98,4.92,4.43,4.85,,,,
45925280,fancy free,79140236,Heather,6/21/16,t,1,t,t,1,District 24,36.1184881446455,-86.83549884,352,2,Entire home/apt,12,3.5 baths,4,7,$1,113.00 ,27,0.65,5,5,4.96,5,5,4.96,4.89,,,
45943394,bcp ~ super clean unique home w/ private backyard,260899725,Kevin,5/9/19,t,54,t,t,56,District 2,36.19831,-86.77724,326,3,Entire home/apt,10,2.5 baths,3,6,$235.00 ,52,1.18,4.9,4.94,4.9,4.92,4.88,4.52,4.83,,,,
45953417,sonder the saddlery | two-bedroom apartment,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 19,36.1637,-86.77683,353,1,Entire home/apt,6,1.5 baths,2,NA,"",193,4.38,4.75,4.84,4.64,4.84,4.73,4.93,4.64,,,,
45953418,sonder the saddlery | superior 2br apartment,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 19,36.16349,-86.77651,351,1,Entire home/apt,6,1.5 baths,2,NA,"",187,4.26,4.6,4.79,4.61,4.74,4.75,4.82,4.59,,,,
45956769,brand new listing!  -  superhost on other homes,372201607,Music City,10/16/20,t,1,t,t,1,District 21,36.15782,-86.81489,79,3,Entire home/apt,5,2.5 baths,2,2,$196.00 ,117,2.77,4.91,4.91,4.83,4.95,4.97,4.62,4.79,,,,
45960462,charming modern tudor in historic belmont,80694830,Lisa,6/29/16,t,1,t,t,1,District 18,36.12291,-86.79757,267,3,Entire home/apt,4,1 bath,1,2,$193.00 ,204,4.7,5,5,5,4.98,5,4.98,4.99,,,,
45967726,spacious apt near vandy & dt w/ dedicated parking,372556265,Mason Lofts,10/19/20,t,3,t,t,3,District 21,36.1433555512945,-86.81997745,179,2,Entire home/apt,4,2 baths,2,2,$167.00 ,51,1.25,4.9,5,4.96,5,4.98,4.92,4.78,,,,
45974717,cozy apt w/ free parking & elevator near vandy,372556265,Mason Lofts,10/19/20,t,3,t,t,3,District 21,36.1435732777813,-86.81989639,156,2,Entire home/apt,4,2 baths,2,2,$204.00 ,54,1.24,4.87,4.98,4.85,4.91,4.94,4.91,4.83,,,,
45987136,~honky tonking on broadway~,336197982,Laura,2/14/20,t,1,t,f,1,District 19,36.15427,-86.77423,77,3,Entire home/apt,8,2 baths,2,4,$318.00 ,278,6.36,4.94,4.97,4.95,4.83,4.97,4.94,4.86,,,,
45992701,spacious loft | 11 guests | west end,372556265,Mason Lofts,10/19/20,t,3,t,t,3,District 21,36.1428839275941,-86.82067964,187,3,Entire home/apt,11,3 baths,4,6,$232.00 ,59,1.35,4.93,4.9,4.93,4.81,4.97,4.9,4.88,,,,
46002389,d9 ~ penthouse rooftop deck / 12 mins to broadway,260899725,Kevin,5/9/19,t,54,t,t,56,District 5,36.2077,-86.76648,331,3,Entire home/apt,10,2.5 baths,3,5,$221.00 ,44,1,4.84,4.93,4.86,4.89,4.98,4.25,4.89,,,,
46010679,chester / unique east nashville / outdoor space,260899725,Kevin,5/9/19,t,54,t,t,56,District 7,36.19484,-86.73603,12,3,Entire home/apt,10,2.5 baths,3,NA,"",19,0.47,4.58,4.47,4.68,4.95,4.95,4.42,4.74,,,,
46025570,east nashville getaway loft,2674660,Robert,6/18/12,t,1,t,t,1,District 6,36.17567,-86.74509,161,2,Entire home/apt,2,1 bath,1,2,$128.00 ,72,1.63,4.94,4.94,4.99,4.96,4.93,4.97,4.83,,,,
46039873,fun country in the music city_brentwood exec home,70256049,Brian,5/3/16,t,10,t,t,10,District 4,36.03858,-86.75297,67,30,Entire home/apt,10,2.5 baths,4,6,$199.00 ,4,0.14,5,5,4.75,5,5,5,4.5,,,,
46051168,frank on fern,347580296,LeGenna,5/25/20,t,2,t,t,3,District 2,36.19478,-86.77756,335,2,Entire home/apt,10,3 baths,3,4,$407.00 ,19,0.44,5,4.95,4.95,5,5,4.68,4.95,,,,
46063195,1 bedroom deluxe - club wyndham nashville,234194182,Chris,1/3/19,t,4,t,t,228,District 15,36.21999,-86.70578,262,3,Entire home/apt,4,1 bath,1,NA,"",2,0.05,4.5,4.5,4.5,5,5,5,5,,,,
46065095,sleeps 12+ *prime location* 7 beds * front porch,171906694,Mike,2/6/18,t,2,t,t,3,District 5,36.18567,-86.77055,223,3,Entire home/apt,10,2 baths,4,NA,"",60,1.61,4.95,4.92,4.8,4.97,4.98,4.72,4.83,,,,
46068100,rooftop deck, Grill & Garage- 2 mi. to Broadway,373388104,Navin,10/26/20,t,4,t,t,5,District 21,36.15809,-86.81427,353,2,Entire home/apt,12,4 baths,4,NA,"",71,1.63,4.93,4.94,4.94,4.96,5,4.57,4.83,,,
46082089,beautiful, Large Condo in the Heart of Nashville,14932001,Eli,4/30/14,f,6,t,t,6,District 21,36.14513,-86.81857,112,30,Entire home/apt,4,1 bath,1,2,$135.00 ,12,0.45,5,5,4.83,5,4.83,5,4.75,,,
46086380,luxe loft - professionally designed,66369506,Betsy,4/8/16,f,1,t,t,1,District 2,36.18372,-86.80862,139,1,Entire home/apt,3,1 bath,0,3,$126.00 ,167,3.95,4.87,4.86,4.94,4.96,4.9,4.29,4.75,,,,
46087596,no cleaning fees! & breakfast included!,18045956,Nichole,7/13/14,t,1,t,f,1,District 17,36.1335718803208,-86.76736187,175,3,Entire home/apt,6,1 bath,3,3,$353.00 ,70,1.61,4.99,4.91,4.96,4.94,4.96,4.91,4.91,,,,
46087716,beautiful condo in the heart of downtown nashville,72485541,Alex & Wes,5/17/16,t,3,t,f,3,District 19,36.17257,-86.7829,208,2,Entire home/apt,5,2 baths,2,2,$313.00 ,40,2.7,4.95,4.95,4.93,4.78,5,4.88,4.9,,,,
46122671,⭐️rooftop stunner⭐️ / near downtown,43286203,May & Eric,9/3/15,t,6,t,t,6,District 24,36.15314,-86.82662,336,2,Entire home/apt,12,3.5 baths,3,7,$398.00 ,41,0.93,4.88,4.9,4.83,4.98,4.98,4.88,4.9,,,,
46170096,modern music city retreat. 11 miles from downtown.,34612067,Rafael,5/30/15,t,1,t,t,1,District 29,36.07909,-86.63979,176,2,Entire home/apt,6,2 baths,3,2,$182.00 ,54,1.28,4.85,4.89,4.78,4.96,4.98,4.72,4.8,,,,
46179185,* 1 bedroom suite* wyndham nashville * gorgeous*,234194182,Chris,1/3/19,t,4,t,t,228,District 15,36.21942,-86.70558,251,3,Entire home/apt,4,1 bath,1,2,$142.00 ,4,0.09,5,5,4.75,5,5,5,5,,,,
46179192,east nashville cozy cottage in walkable edgefield,5992307,Shannon,4/18/13,t,3,t,t,3,District 6,36.17193,-86.75876,175,31,Entire home/apt,2,1 bath,0,1,$75.00 ,14,0.34,5,5,5,5,5,5,5,,,,
46179221,east nashville hideaway,333771053,Caitlin,2/5/20,t,1,t,t,1,District 6,36.18526,-86.72208,157,2,Entire home/apt,4,1 bath,1,2,$106.00 ,131,2.99,4.92,4.91,4.94,4.98,4.98,4.93,4.85,,,,
46179487,12th south gem! yellow door guest house!,262856184,Geoff,5/19/19,t,1,t,f,1,District 18,36.12205,-86.7912,128,1,Entire home/apt,4,1 bath,1,1,$150.00 ,353,8,4.97,4.99,4.98,4.97,4.98,4.99,4.91,,,,
46193157,rooftop hot-tub with downtown views #3,206929251,DeRon,8/2/18,t,21,t,t,21,District 21,36.16369,-86.80482,295,2,Entire home/apt,12,4.5 baths,4,5,$485.00 ,86,2.03,4.91,4.97,4.97,4.87,4.98,4.52,4.81,,,,
46193239,charming 2 bedroom home in nashville!,184846366,Scarlett,4/17/18,f,1,t,t,1,District 15,36.16457,-86.67583,46,3,Entire home/apt,5,1 bath,2,2,$160.00 ,117,3.06,4.99,4.98,4.99,5,4.94,4.88,4.97,,,,
46194921,rooftop hot-tub with downtown views #4,206929251,DeRon,8/2/18,t,21,t,t,21,District 21,36.16395,-86.80517,293,2,Entire home/apt,12,4.5 baths,4,NA,"",86,2.03,4.84,4.94,4.9,4.71,4.9,4.42,4.8,,,,
46199482,1 bedroom suite * wyndham nashville,234194182,Chris,1/3/19,t,4,t,t,228,District 15,36.2192,-86.70401,220,3,Entire home/apt,4,1 bath,1,NA,"",4,0.09,5,5,5,5,5,4.75,4.75,,,,
46264155,cozy nashville home with a dedicated office,374589175,Jonathan,11/5/20,t,1,t,t,1,District 22,36.08542,-86.94382,322,90,Entire home/apt,5,2 baths,3,3,$99.00 ,15,0.36,5,4.87,5,5,5,4.93,5,,,,
46264854,nashville's hidden jewel: near downtown & 5 points,175146158,Daniel,2/24/18,t,1,t,t,1,District 5,36.18847,-86.76946,229,2,Entire home/apt,8,2 baths,3,4,$174.00 ,214,5.43,4.97,4.99,4.99,4.98,5,4.87,4.97,,,,
46275258,opryland hideaway,101554115,Paul,10/27/16,t,1,t,t,1,District 15,36.21523,-86.68507,14,1,Entire home/apt,8,1 bath,3,5,$199.00 ,103,2.7,4.95,4.93,4.95,4.99,4.96,4.93,4.89,,,,
46277754,luxury gulch home with rooftop,41294064,Alyssa,8/12/15,t,1,t,t,1,District 17,36.14466,-86.78425,222,1,Entire home/apt,12,3.5 baths,4,11,$541.00 ,163,3.71,4.98,4.98,4.93,4.94,4.98,4.93,4.88,,,,
46278099,sonder at village 21 | studio apartment,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 17,36.13909,-86.79958,250,1,Entire home/apt,4,1 bath,0,2,$183.00 ,34,0.8,4.41,4.53,4.65,4.41,4.44,4.74,4.21,,,,
46278602,sonder at village 21 | spacious 1br apt w/ balcony,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 17,36.13856,-86.79974,329,1,Entire home/apt,4,1 bath,1,2,$159.00 ,46,1.07,4.28,4.46,4.46,4.37,4.35,4.59,4.33,,,,
46278763,sonder at village 21 | 1br apt w/ balcony,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 18,36.13914,-86.80107,364,1,Entire home/apt,4,1 bath,1,2,$175.00 ,1022,23.9,4.49,4.56,4.55,4.49,4.55,4.75,4.51,,,,
46278813,sonder at village 21 | studio apartment w/ balcony,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 18,36.13734,-86.80135,365,1,Entire home/apt,4,1 bath,0,2,$193.00 ,291,6.82,4.48,4.67,4.42,4.61,4.59,4.8,4.48,,,,
46294693,1 bedroom deluxe wyndham nashville, TN,373638863,Kourtney,10/28/20,f,3,t,t,77,District 15,36.22142,-86.70412,89,30,Entire home/apt,4,1 bath,1,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,
46294827,2 bedroom deluxe wyndham nashville, TN,373638863,Kourtney,10/28/20,f,3,t,t,77,District 15,36.2206,-86.70454,89,30,Entire home/apt,6,2 baths,2,NA,"",0,NA,NA,NA,NA,NA,NA,NA,NA,,,
46337441,nashville superstar - ultra luxury - mins to dtown,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 17,36.13384,-86.766,29,2,Entire home/apt,10,3.5 baths,3,6,$257.00 ,112,2.79,4.77,4.88,4.74,4.89,4.85,4.8,4.73,,,,
46354422,holiday house! hot tub, Marg Machine, 12 South,65151103,Taylor,3/30/16,t,4,t,t,4,District 18,36.13012,-86.78933,326,3,Entire home/apt,10,2 baths,3,7,$422.00 ,109,3,4.92,4.91,4.9,4.94,4.96,4.97,4.87,,
46358209,east nashville gem: walk to music, Shops, & Eats!,593556,Alece,5/16/11,f,9,t,t,9,District 6,36.17323,-86.75545,323,1,Entire home/apt,2,1 bath,1,1,$147.00 ,188,4.34,4.93,4.95,4.93,4.98,4.98,4.92,4.77,,
46409662,*downtown delight: stylish townhouse* sleeps 8,312585112,Nash,11/27/19,t,30,t,t,34,District 21,36.1557,-86.83464,39,3,Entire home/apt,8,2.5 baths,3,4,$154.00 ,92,2.32,4.88,4.93,4.83,4.93,4.87,4.67,4.79,,,,
46412125,luxury east loft-minutes to broadway- free parking,65740100,Buddy,4/4/16,t,1,t,t,2,District 5,36.20746,-86.76721,238,2,Entire home/apt,4,1 bath,2,3,$105.00 ,297,6.84,4.85,4.87,4.8,4.94,4.94,4.59,4.81,,,,
46466404,condo on music row w/ parking * sleeps 6 * pool,4910520,Amy,1/30/13,"",15,t,t,25,District 19,36.15110016,-86.792099,345,1,Entire home/apt,6,1 bath,1,3,$185.00 ,135,3.11,4.85,4.9,4.85,4.96,4.94,4.93,4.82,,,,
46470229,**2 br lockoff @ wyndham nashville,373638863,Kourtney,10/28/20,f,3,t,t,77,District 15,36.22097,-86.70371,90,30,Private room,8,2 baths,2,3,$199.00 ,2,0.05,5,5,5,4.5,4.5,5,4.5,,,,
46486807,the ilume | gulch view | massive deck in downtown,369882254,Leron,9/29/20,f,9,t,t,9,District 19,36.14761,-86.78138,285,3,Entire home/apt,8,2 baths,2,3,$369.00 ,85,1.96,4.73,4.73,4.52,4.96,4.81,4.79,4.61,,,,
46509289,the red house - family friendly - entire home,56606146,Terje,1/29/16,t,2,t,t,2,District 29,36.08413,-86.63884,328,4,Entire home/apt,8,2 baths,3,3,$175.00 ,54,1.28,4.74,4.78,4.69,4.93,4.94,4.8,4.8,,,,
46525073,sonder 16th south | two-bedroom apartment,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 17,36.13951,-86.79455,334,1,Entire home/apt,6,1 bath,2,4,$204.00 ,106,2.52,4.56,4.74,4.6,4.67,4.64,4.79,4.47,,,,
46525471,club nashville 1 bedroom condo,24132769,Jacob,11/25/14,f,2,t,t,48,District 15,36.21929,-86.70565,31,2,Entire home/apt,4,1 bath,1,2,$128.00 ,13,0.37,4.85,4.62,5,4.92,4.77,4.92,4.85,,,,
46528352,luxurious newbuild • 5 min to broadway • 4 full ba,88959664,Julian,8/9/16,t,48,t,t,51,District 19,36.167686,-86.798943,299,2,Entire home/apt,12,4 baths,4,9,$423.00 ,160,4.03,4.95,4.95,4.84,4.99,4.99,4.64,4.85,,,,
46547145,sonder 16th south | accessible 1br apt,224851351,Sonder (Nashville),11/8/18,f,51,t,t,51,District 17,36.13941,-86.79301,282,1,Entire home/apt,4,1 bath,1,2,$141.00 ,67,1.57,4.39,4.46,4.33,4.67,4.64,4.79,4.46,,,,
46550706,10 mins to broadway - stylish gated townhome,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 20,36.15987,-86.87849,307,2,Entire home/apt,10,2.5 baths,3,9,$173.00 ,77,1.81,4.6,4.7,4.6,4.82,4.77,4.57,4.6,,,,
46561641,*close 2 broadway*top floor*pool*balcony*parking*,51730484,Dylan,12/19/15,t,2,t,t,8,District 19,36.15489,-86.77541,0,1,Entire home/apt,6,One bathroom,1,5,$263.00 ,236,5.43,4.99,4.92,4.94,4.86,4.99,4.96,4.89,,,,
46563697,*2 bedroom condo @ wyndham nashville*,234194182,Chris,1/3/19,t,4,t,t,228,District 15,36.21956,-86.70421,233,3,Entire home/apt,6,2 baths,2,3,$209.00 ,2,0.05,5,5,5,5,5,5,5,,,,
46569933,e202 / 6 mins downtown & broadway / clean studio,260899725,Kevin,5/9/19,t,54,t,t,56,District 21,36.15818,-86.81505,329,3,Entire home/apt,4,1 bath,1,2,$93.00 ,47,1.15,4.81,4.91,4.83,4.94,4.91,4.66,4.87,,,,
46581387,the nashville efficiency! dwntwn! .5 mi. 2 grmntwn,11849086,Elite,2/1/14,t,15,t,t,32,District 21,36.17768,-86.80319,114,30,Entire home/apt,2,1 bath,1,1,$45.00 ,11,0.43,4.91,4.91,5,5,5,4.73,4.73,,,,
46617332,lively east nashville pad; 1 block to dine & shop,121235121,Evolve,3/17/17,f,54,t,f,833,District 7,36.2056552978265,-86.72761054,33,2,Entire home/apt,7,1.5 baths,3,4,$140.00 ,66,1.55,4.91,4.94,4.89,4.97,4.98,4.86,4.8,,,,
46618956,e301 / unique penthouse studio with free parking,260899725,Kevin,5/9/19,t,54,t,t,56,District 21,36.15818,-86.81505,337,3,Entire home/apt,4,1 bath,1,3,$102.00 ,53,1.53,4.74,4.89,4.72,4.91,4.91,4.64,4.72,,,,
46621273,"19- home- ""music hill"" only 2 mi from broadway",69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11762,-86.76993,332,3,Entire home/apt,8,3.5 baths,4,NA,"",39,0.92,4.77,4.85,4.72,4.9,4.69,4.54,4.74,,,,
46621297,20-the larmon large modern home w rooftop,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11808,-86.76879,322,3,Entire home/apt,8,3.5 baths,4,NA,"",31,0.74,4.9,4.9,4.9,4.9,4.81,4.84,4.84,,,,
46621323,"21- loft - trendy ""music hill"" 2 mi to broadway",69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11827,-86.76997,337,3,Entire home/apt,8,3.5 baths,4,7,$231.00 ,53,1.25,4.85,4.78,4.61,4.86,4.69,4.76,4.8,,,,
46621349,22- large modern home w  rooftop fireplace!,69852847,Laura And The Music City Collection Team,5/1/16,t,27,t,f,28,District 17,36.11991,-86.77017,356,3,Entire home/apt,8,3.5 baths,4,NA,"",24,0.57,5,5,4.92,5,4.92,4.79,4.96,,,,
46621897,downtown nash luxury apartment,310340727,Zach,11/17/19,t,1,t,t,1,District 19,36.1536681698914,-86.77536987,162,2,Entire home/apt,4,1 bath,1,2,$197.00 ,54,3.95,4.98,4.94,4.78,4.87,4.98,4.96,4.85,,,,
46659190,beautiful condo steps to downtown + free parking!,377130725,Shaun,11/26/20,t,1,t,t,1,District 19,36.1634,-86.77836,112,2,Entire home/apt,4,1 bath,1,2,$278.00 ,206,4.8,4.98,4.95,4.85,4.97,5,5,4.88,,,,
46733105,perfectly located 12th south carriage house,13244921,Donald,3/17/14,t,1,t,t,1,District 18,36.12549,-86.79249,102,2,Entire home/apt,2,1 bath,1,1,$156.00 ,136,3.89,4.98,4.99,4.93,5,4.99,4.99,4.95,,,,
46746874,12 south / gulch luxury condo,101553583,Sally,10/27/16,"",2,t,f,4,District 19,36.1478,-86.78209,149,1,Entire home/apt,6,1 bath,2,2,$231.00 ,17,1.04,4.82,4.88,4.65,5,4.94,4.88,4.65,,,,
46751598,peaceful east nash 3br 2ba, Free Parking, Fire Pit,143019133,Seyward,7/28/17,t,2,t,t,3,District 8,36.21341,-86.73312,117,30,Entire home/apt,6,2 baths,3,4,$109.00 ,118,2.89,4.97,4.99,4.98,4.99,4.98,4.88,4.9,,
46754246,superior luxury✨private rooftop✨/near downtown,43286203,May & Eric,9/3/15,t,6,t,t,6,District 21,36.15792,-86.81586,346,2,Entire home/apt,12,3.5 baths,3,NA,"",102,2.41,4.93,4.96,4.87,4.97,4.95,4.81,4.84,,,,
46772369,large private room with queen bed & private bath!,20685639,Joy,8/29/14,t,2,t,t,2,District 15,36.16236,-86.6704,246,30,Private room,2,1 bath,1,1,$42.00 ,10,0.24,5,5,5,5,5,5,5,,,,
46791912,luxury condo w/ rooftop~9min to brdway~game room,126958751,Luxury Rental Management,4/21/17,f,1,t,t,6,District 5,36.2027,-86.75357,329,2,Entire home/apt,12,3 baths,4,12,$221.00 ,146,3.45,4.6,4.71,4.64,4.86,4.55,4.49,4.55,,,,
46792749,new 4 bed 4 bath! 12 beds! game room!,115505661,Chris,2/8/17,t,95,t,t,99,District 21,36.15641,-86.81867,308,2,Entire home/apt,16,4 baths,4,12,$238.00 ,143,3.36,4.78,4.74,4.52,4.96,4.91,4.82,4.81,,,,
46813432,12 south * perfect location * private guest house,56912481,Morgan,1/31/16,f,1,t,t,1,District 17,36.12144,-86.78967,183,90,Entire home/apt,3,1 bath,1,2,$129.00 ,170,4.16,4.97,4.98,5,4.95,4.97,4.97,4.94,,,,
46828232,quiet 1 bedroom in the heart of east nashville,240027002,Nathan,1/30/19,t,1,t,f,1,District 6,36.17029,-86.75069,78,1,Entire home/apt,2,1 bath,1,1,$120.00 ,146,3.64,4.88,4.92,4.82,4.97,4.94,4.9,4.79,,,,
46837226,charming and cozy,270827120,Betty,6/23/19,t,1,t,t,1,District 32,36.03771,-86.67078,339,2,Private room,1,1 bath,1,1,$60.00 ,126,3,4.98,4.98,4.99,4.94,4.97,4.88,4.94,,,,
46847528,"voted ""happiest"" & ""most joyful"" nash condo + pool",133757060,Zac,6/6/17,t,8,t,t,8,District 17,36.12666,-86.77825,321,1,Entire home/apt,4,1.5 baths,0,2,$123.00 ,316,7.36,4.84,4.85,4.82,4.95,4.96,4.87,4.8,,,,
46853484,new stunning apt. in the heart of dt nashville!,378497413,Quianna,12/6/20,t,2,t,f,2,District 19,36.1557149331941,-86.77612793,18,1,Entire home/apt,6,2 baths,2,NA,"",220,5.29,4.82,4.86,4.88,4.59,4.87,4.99,4.83,,,,
46879911,relaxing urban retreat - mins to downtown,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 21,36.16728,-86.81433,294,2,Entire home/apt,10,3.5 baths,3,8,$182.00 ,76,1.79,4.62,4.68,4.55,4.88,4.89,3.84,4.63,,,,
46894740,luxury townhouse with rooftop view of downtown!,378684953,Tony,12/7/20,t,1,t,t,5,District 17,36.143745,-86.762962,258,2,Entire home/apt,10,2.5 baths,3,5,$246.00 ,77,1.97,4.92,4.83,4.92,4.94,4.95,4.82,4.88,,,,
46920348,1.3 miles to broadway! *3 story*rooftop deck*,165608670,Jonathan,1/3/18,t,4,t,t,4,District 19,36.16867,-86.79787,318,2,Entire home/apt,12,3.5 baths,4,9,$378.00 ,188,4.77,4.97,4.95,4.9,4.99,5,4.47,4.93,,,,
46930876,magnificent 4 bedroom home -w/ balcony & fireplace,443201618,Ryan,2/2/22,t,6,t,t,21,District 17,36.12496,-86.77298,363,1,Entire home/apt,8,3.5 baths,4,NA,"",251,5.87,4.81,4.88,4.61,4.96,4.88,4.85,4.79,,,,
46946450,modern nashville retreat: king suite, Serene Yard,62183698,Jenna,3/8/16,t,1,t,t,1,District 28,36.07073,-86.66502,173,1,Entire home/apt,4,1 bath,1,2,$100.00 ,88,6.39,4.95,4.92,4.94,4.97,4.98,4.75,4.92,,,
46964242,uncork & unwind free parking pool walk to broadway,28196034,Dorinda,2/22/15,"",20,t,t,27,District 19,36.17418,-86.78163,130,2,Entire home/apt,8,2 baths,2,5,$333.00 ,132,3.58,4.72,4.68,4.74,4.86,4.82,4.55,4.67,,,,
46990708,huge 4 bedroom nashville home -fireplace & balcony,443201618,Ryan,2/2/22,t,6,t,t,21,District 17,36.12717,-86.77477,362,1,Entire home/apt,8,3.5 baths,4,NA,"",226,5.27,4.81,4.8,4.59,4.94,4.88,4.82,4.78,,,,
46991552,huge home in music city -4 bedroom, Balcony & Fire,443201618,Ryan,2/2/22,t,6,t,t,21,District 17,36.12503,-86.77449,357,1,Entire home/apt,8,3.5 baths,4,4,$186.00 ,243,5.69,4.8,4.88,4.7,4.98,4.84,4.74,4.79,,,
47007491,comfy 2-bedrooom in music city *new kitchen added*,27900284,Brent,2/17/15,t,1,t,t,1,District 9,36.25606,-86.68882,0,2,Entire home/apt,5,1 bath,2,NA,"",44,1.04,4.84,4.86,4.89,4.84,4.84,4.61,4.7,,,,
47010248,stunning downtown nashville city view apartment,378497413,Quianna,12/6/20,t,2,t,f,2,District 19,36.15422,-86.77606,27,1,Entire home/apt,8,2 baths,2,NA,"",238,5.63,4.87,4.89,4.88,4.55,4.87,4.96,4.78,,,,
47052397,tranquil east nashville getaway,2450192,Abigail,5/23/12,f,3,t,t,3,District 8,36.23554,-86.73446,46,2,Entire home/apt,4,1 bath,1,3,$133.00 ,10,3.41,5,4.9,5,5,4.9,4.8,4.8,,,,
47066399,1 bedroom near all the nashville fun,376758708,Kyle,11/23/20,t,6,t,t,59,District 15,36.22121,-86.7057,27,3,Entire home/apt,4,1 bath,1,2,$106.00 ,22,0.56,4.68,4.82,4.82,4.73,4.95,4.82,4.77,,,,
47070498,★house of many records★brand new★spacious luxury★,85106924,Craig,7/21/16,t,1,t,t,6,District 5,36.20096,-86.75365,235,2,Entire home/apt,10,3.5 baths,3,6,$177.00 ,263,6.19,4.92,4.96,4.86,4.95,4.97,4.75,4.89,,,,
47071916,luxury townhome - rooftop terrace - super nice,101426897,Host Extraordinaires,10/26/16,t,210,t,t,239,District 21,36.16829,-86.81226,244,2,Entire home/apt,10,3.5 baths,3,7,$202.00 ,99,2.34,4.57,4.6,4.3,4.8,4.84,3.78,4.45,,,,
47111989,newer home near downtown on river w/skyline view!,113522135,Angela,1/27/17,f,1,t,t,1,District 2,36.20323,-86.80544,186,2,Entire home/apt,10,2.5 baths,3,4,$352.00 ,8,0.2,4.88,5,5,5,5,4.63,5,,,,
47140527,thunder rolls. perfect stay w full kitchen. pool,179452506,Carrie,3/19/18,f,6,t,t,8,District 17,36.12753,-86.77799,120,1,Entire home/apt,4,1 bath,NA,NA,"",40,0.99,4.38,4.48,4.68,4.73,4.5,4.8,4.38,,,,
47179076,musgraves by avantstay | modern dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,297,1,Entire home/apt,12,3 baths,4,NA,"",22,0.55,4.86,5,4.95,5,4.68,4.64,4.86,,,,
47179135,twain by avantstay | colorful dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,290,1,Entire home/apt,12,3 baths,4,NA,"",18,0.52,5,4.94,4.94,4.72,4.94,4.5,4.89,,,,
47179820,kitty by avantstay | charming dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,264,1,Entire home/apt,12,3 baths,4,NA,"",17,0.41,4.82,5,4.94,5,4.76,4.59,4.59,,,,
47181176,faith by avantstay | stylish dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,264,1,Entire home/apt,12,3 baths,4,NA,"",9,0.22,4.89,4.78,5,4.89,4.56,4.67,4.67,,,,
47181319,barbara by avantstay|decorative dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,289,1,Entire home/apt,12,3 baths,4,NA,"",16,0.44,4.81,4.88,4.81,5,4.69,4.63,4.81,,,,
47181554,linda by avantstay | lovely dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,307,1,Entire home/apt,12,3 baths,4,NA,"",19,0.47,5,4.95,4.95,5,5,4.58,4.63,,,,
47181730,emmylou by avantstay | stunning dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,274,1,Entire home/apt,12,3 baths,4,NA,"",25,0.62,4.88,4.8,4.88,4.84,4.92,4.72,4.72,,,,
47181833,patsy by avantstay | beautiful dt nashville condo,338667310,AvantStay Nashville,2/24/20,t,140,t,t,164,District 19,36.174377,-86.794609,276,1,Entire home/apt,8,3 baths,3,NA,"",24,0.59,4.71,4.79,4.88,4.88,4.88,4.5,4.54,,,,
